file_name,foreground_label,position_x,position_y
10956.png,8,96,96
10957.png,7,96,96
10958.png,3,96,96
10959.png,2,96,96
10960.png,3,96,96
10961.png,6,96,96
10962.png,8,96,96
10963.png,1,96,96
10964.png,1,96,96
10965.png,8,96,96
10966.png,4,96,96
10967.png,3,96,96
10968.png,2,96,96
10969.png,1,96,96
10970.png,4,96,96
10971.png,5,96,96
10972.png,9,96,96
10973.png,4,96,96
10974.png,8,96,96
10975.png,8,96,96
10976.png,2,96,96
10977.png,1,96,96
10978.png,5,96,96
10979.png,4,96,96
10980.png,8,96,96
10981.png,3,96,96
10982.png,4,96,96
10983.png,9,96,96
10984.png,6,96,96
10985.png,6,96,96
10986.png,8,96,96
10987.png,0,96,96
10988.png,7,96,96
10989.png,0,96,96
10990.png,0,96,96
10991.png,2,96,96
10992.png,1,96,96
10993.png,3,96,96
10994.png,7,96,96
10995.png,5,96,96
10996.png,9,96,96
10997.png,8,96,96
10998.png,7,96,96
10999.png,3,96,96
11000.png,1,96,96
11001.png,8,96,96
11002.png,0,96,96
11003.png,2,96,96
11004.png,5,96,96
11005.png,8,96,96
11006.png,2,96,96
11007.png,1,96,96
11008.png,0,96,96
11009.png,6,96,96
11010.png,8,96,96
11011.png,3,96,96
11012.png,2,96,96
11013.png,8,96,96
11014.png,0,96,96
11015.png,2,96,96
11016.png,5,96,96
11017.png,2,96,96
11018.png,0,96,96
11019.png,7,96,96
11020.png,4,96,96
11021.png,4,96,96
11022.png,0,96,96
11023.png,0,96,96
11024.png,5,96,96
11025.png,3,96,96
11026.png,3,96,96
11027.png,8,96,96
11028.png,3,96,96
11029.png,0,96,96
11030.png,2,96,96
11031.png,0,96,96
11032.png,5,96,96
11033.png,4,96,96
11034.png,5,96,96
11035.png,2,96,96
11036.png,4,96,96
11037.png,1,96,96
11038.png,6,96,96
11039.png,7,96,96
11040.png,3,96,96
11041.png,6,96,96
11042.png,8,96,96
11043.png,5,96,96
11044.png,6,96,96
11045.png,4,96,96
11046.png,7,96,96
11047.png,3,96,96
11048.png,6,96,96
11049.png,8,96,96
11050.png,2,96,96
11051.png,7,96,96
11052.png,3,96,96
11053.png,7,96,96
11054.png,0,96,96
11055.png,3,96,96
11056.png,0,96,96
11057.png,7,96,96
11058.png,8,96,96
11059.png,7,96,96
11060.png,0,96,96
11061.png,5,96,96
11062.png,5,96,96
11063.png,8,96,96
11064.png,4,96,96
11065.png,7,96,96
11066.png,6,96,96
11067.png,3,96,96
11068.png,7,96,96
11069.png,8,96,96
11070.png,6,96,96
11071.png,5,96,96
11072.png,5,96,96
11073.png,0,96,96
11074.png,4,96,96
11075.png,1,96,96
11076.png,0,96,96
11077.png,5,96,96
11078.png,0,96,96
11079.png,3,96,96
11080.png,0,96,96
11081.png,4,96,96
11082.png,1,96,96
11083.png,5,96,96
11084.png,2,96,96
11085.png,9,96,96
11086.png,8,96,96
11087.png,2,96,96
11088.png,7,96,96
11089.png,2,96,96
11090.png,6,96,96
11091.png,8,96,96
11092.png,4,96,96
11093.png,6,96,96
11094.png,5,96,96
11095.png,8,96,96
11096.png,9,96,96
11097.png,5,96,96
11098.png,6,96,96
11099.png,2,96,96
11100.png,0,96,96
11101.png,6,96,96
11102.png,7,96,96
11103.png,3,96,96
11104.png,9,96,96
11105.png,3,96,96
11106.png,2,96,96
11107.png,0,96,96
11108.png,7,96,96
11109.png,1,96,96
11110.png,6,96,96
11111.png,9,96,96
11112.png,5,96,96
11113.png,6,96,96
11114.png,0,96,96
11115.png,2,96,96
11116.png,4,96,96
11117.png,8,96,96
11118.png,4,96,96
11119.png,3,96,96
11120.png,3,96,96
11121.png,5,96,96
11122.png,0,96,96
11123.png,2,96,96
11124.png,6,96,96
11125.png,4,96,96
11126.png,9,96,96
11127.png,9,96,96
11128.png,9,96,96
11129.png,4,96,96
11130.png,1,96,96
11131.png,3,96,96
11132.png,1,96,96
11133.png,1,96,96
11134.png,1,96,96
11135.png,6,96,96
11136.png,7,96,96
11137.png,2,96,96
11138.png,4,96,96
11139.png,9,96,96
11140.png,9,96,96
11141.png,8,96,96
11142.png,5,96,96
11143.png,5,96,96
11144.png,6,96,96
11145.png,5,96,96
11146.png,7,96,96
11147.png,6,96,96
11148.png,8,96,96
11149.png,8,96,96
11150.png,6,96,96
11151.png,0,96,96
11152.png,9,96,96
11153.png,5,96,96
11154.png,7,96,96
11155.png,5,96,96
11156.png,2,96,96
11157.png,9,96,96
11158.png,8,96,96
11159.png,8,96,96
11160.png,5,96,96
11161.png,4,96,96
11162.png,7,96,96
11163.png,1,96,96
11164.png,5,96,96
11165.png,5,96,96
11166.png,5,96,96
11167.png,7,96,96
11168.png,2,96,96
11169.png,0,96,96
11170.png,9,96,96
11171.png,2,96,96
11172.png,9,96,96
11173.png,9,96,96
11174.png,5,96,96
11175.png,2,96,96
11176.png,0,96,96
11177.png,8,96,96
11178.png,0,96,96
11179.png,1,96,96
11180.png,8,96,96
11181.png,6,96,96
11182.png,6,96,96
11183.png,3,96,96
11184.png,9,96,96
11185.png,5,96,96
11186.png,5,96,96
11187.png,2,96,96
11188.png,3,96,96
11189.png,5,96,96
11190.png,4,96,96
11191.png,6,96,96
11192.png,3,96,96
11193.png,2,96,96
11194.png,2,96,96
11195.png,3,96,96
11196.png,1,96,96
11197.png,2,96,96
11198.png,2,96,96
11199.png,3,96,96
11200.png,8,96,96
11201.png,5,96,96
11202.png,2,96,96
11203.png,7,96,96
11204.png,6,96,96
11205.png,3,96,96
11206.png,8,96,96
11207.png,8,96,96
11208.png,0,96,96
11209.png,4,96,96
11210.png,9,96,96
11211.png,3,96,96
11212.png,6,96,96
11213.png,9,96,96
11214.png,7,96,96
11215.png,6,96,96
11216.png,0,96,96
11217.png,5,96,96
11218.png,0,96,96
11219.png,6,96,96
11220.png,2,96,96
11221.png,2,96,96
11222.png,3,96,96
11223.png,1,96,96
11224.png,0,96,96
11225.png,9,96,96
11226.png,4,96,96
11227.png,9,96,96
11228.png,7,96,96
11229.png,0,96,96
11230.png,9,96,96
11231.png,3,96,96
11232.png,9,96,96
11233.png,6,96,96
11234.png,3,96,96
11235.png,4,96,96
11236.png,3,96,96
11237.png,0,96,96
11238.png,0,96,96
11239.png,6,96,96
11240.png,0,96,96
11241.png,2,96,96
11242.png,1,96,96
11243.png,1,96,96
11244.png,8,96,96
11245.png,5,96,96
11246.png,6,96,96
11247.png,5,96,96
11248.png,8,96,96
11249.png,4,96,96
11250.png,4,96,96
11251.png,0,96,96
11252.png,2,96,96
11253.png,8,96,96
11254.png,4,96,96
11255.png,0,96,96
11256.png,2,96,96
11257.png,3,96,96
11258.png,9,96,96
11259.png,5,96,96
11260.png,7,96,96
11261.png,8,96,96
11262.png,5,96,96
11263.png,0,96,96
11264.png,1,96,96
11265.png,8,96,96
11266.png,8,96,96
11267.png,5,96,96
11268.png,3,96,96
11269.png,5,96,96
11270.png,2,96,96
11271.png,3,96,96
11272.png,8,96,96
11273.png,6,96,96
11274.png,5,96,96
11275.png,9,96,96
11276.png,0,96,96
11277.png,8,96,96
11278.png,7,96,96
11279.png,4,96,96
11280.png,0,96,96
11281.png,7,96,96
11282.png,4,96,96
11283.png,0,96,96
11284.png,7,96,96
11285.png,5,96,96
11286.png,2,96,96
11287.png,6,96,96
11288.png,2,96,96
11289.png,7,96,96
11290.png,6,96,96
11291.png,3,96,96
11292.png,9,96,96
11293.png,3,96,96
11294.png,3,96,96
11295.png,2,96,96
11296.png,9,96,96
11297.png,0,96,96
11298.png,5,96,96
11299.png,4,96,96
11300.png,7,96,96
11301.png,1,96,96
11302.png,0,96,96
11303.png,6,96,96
11304.png,0,96,96
11305.png,0,96,96
11306.png,8,96,96
11307.png,3,96,96
11308.png,1,96,96
11309.png,8,96,96
11310.png,6,96,96
11311.png,9,96,96
11312.png,9,96,96
11313.png,2,96,96
11314.png,5,96,96
11315.png,4,96,96
11316.png,9,96,96
11317.png,5,96,96
11318.png,6,96,96
11319.png,6,96,96
11320.png,3,96,96
11321.png,7,96,96
11322.png,5,96,96
11323.png,7,96,96
11324.png,3,96,96
11325.png,0,96,96
11326.png,2,96,96
11327.png,8,96,96
11328.png,5,96,96
11329.png,7,96,96
11330.png,5,96,96
11331.png,6,96,96
11332.png,9,96,96
11333.png,3,96,96
11334.png,7,96,96
11335.png,2,96,96
11336.png,1,96,96
11337.png,3,96,96
11338.png,7,96,96
11339.png,3,96,96
11340.png,2,96,96
11341.png,5,96,96
11342.png,2,96,96
11343.png,8,96,96
11344.png,3,96,96
11345.png,8,96,96
11346.png,6,96,96
11347.png,5,96,96
11348.png,2,96,96
11349.png,2,96,96
11350.png,7,96,96
11351.png,5,96,96
11352.png,8,96,96
11353.png,3,96,96
11354.png,2,96,96
11355.png,7,96,96
11356.png,0,96,96
11357.png,3,96,96
11358.png,6,96,96
11359.png,3,96,96
11360.png,9,96,96
11361.png,1,96,96
11362.png,2,96,96
11363.png,6,96,96
11364.png,3,96,96
11365.png,5,96,96
11366.png,3,96,96
11367.png,1,96,96
11368.png,8,96,96
11369.png,6,96,96
11370.png,3,96,96
11371.png,6,96,96
11372.png,0,96,96
11373.png,9,96,96
11374.png,0,96,96
11375.png,5,96,96
11376.png,5,96,96
11377.png,7,96,96
11378.png,8,96,96
11379.png,3,96,96
11380.png,2,96,96
11381.png,6,96,96
11382.png,2,96,96
11383.png,9,96,96
11384.png,4,96,96
11385.png,2,96,96
11386.png,3,96,96
11387.png,3,96,96
11388.png,9,96,96
11389.png,3,96,96
11390.png,7,96,96
11391.png,7,96,96
11392.png,6,96,96
11393.png,7,96,96
11394.png,6,96,96
11395.png,1,96,96
11396.png,5,96,96
11397.png,6,96,96
11398.png,4,96,96
11399.png,9,96,96
11400.png,0,96,96
11401.png,4,96,96
11402.png,4,96,96
11403.png,1,96,96
11404.png,6,96,96
11405.png,5,96,96
11406.png,6,96,96
11407.png,1,96,96
11408.png,6,96,96
11409.png,3,96,96
11410.png,7,96,96
11411.png,7,96,96
11412.png,6,96,96
11413.png,8,96,96
11414.png,7,96,96
11415.png,2,96,96
11416.png,0,96,96
11417.png,7,96,96
11418.png,1,96,96
11419.png,3,96,96
11420.png,2,96,96
11421.png,1,96,96
11422.png,9,96,96
11423.png,4,96,96
11424.png,0,96,96
11425.png,0,96,96
11426.png,7,96,96
11427.png,1,96,96
11428.png,7,96,96
11429.png,6,96,96
11430.png,9,96,96
11431.png,0,96,96
11432.png,6,96,96
11433.png,2,96,96
11434.png,3,96,96
11435.png,4,96,96
11436.png,2,96,96
11437.png,5,96,96
11438.png,6,96,96
11439.png,6,96,96
11440.png,0,96,96
11441.png,5,96,96
11442.png,5,96,96
11443.png,2,96,96
11444.png,1,96,96
11445.png,6,96,96
11446.png,7,96,96
11447.png,3,96,96
11448.png,7,96,96
11449.png,3,96,96
11450.png,5,96,96
11451.png,0,96,96
11452.png,2,96,96
11453.png,9,96,96
11454.png,2,96,96
11455.png,2,96,96
11456.png,2,96,96
11457.png,9,96,96
11458.png,3,96,96
11459.png,6,96,96
11460.png,7,96,96
11461.png,8,96,96
11462.png,5,96,96
11463.png,5,96,96
11464.png,1,96,96
11465.png,5,96,96
11466.png,6,96,96
11467.png,2,96,96
11468.png,6,96,96
11469.png,7,96,96
11470.png,1,96,96
11471.png,2,96,96
11472.png,9,96,96
11473.png,1,96,96
11474.png,0,96,96
11475.png,0,96,96
11476.png,3,96,96
11477.png,3,96,96
11478.png,2,96,96
11479.png,0,96,96
11480.png,3,96,96
11481.png,4,96,96
11482.png,1,96,96
11483.png,7,96,96
11484.png,7,96,96
11485.png,9,96,96
11486.png,2,96,96
11487.png,0,96,96
11488.png,8,96,96
11489.png,6,96,96
11490.png,8,96,96
11491.png,5,96,96
11492.png,3,96,96
11493.png,5,96,96
11494.png,5,96,96
11495.png,5,96,96
11496.png,5,96,96
11497.png,1,96,96
11498.png,3,96,96
11499.png,4,96,96
11500.png,2,96,96
11501.png,8,96,96
11502.png,7,96,96
11503.png,8,96,96
11504.png,9,96,96
11505.png,8,96,96
11506.png,4,96,96
11507.png,5,96,96
11508.png,6,96,96
11509.png,0,96,96
11510.png,4,96,96
11511.png,2,96,96
11512.png,3,96,96
11513.png,5,96,96
11514.png,0,96,96
11515.png,1,96,96
11516.png,9,96,96
11517.png,9,96,96
11518.png,2,96,96
11519.png,5,96,96
11520.png,7,96,96
11521.png,4,96,96
11522.png,1,96,96
11523.png,5,96,96
11524.png,8,96,96
11525.png,5,96,96
11526.png,4,96,96
11527.png,7,96,96
11528.png,2,96,96
11529.png,8,96,96
11530.png,5,96,96
11531.png,3,96,96
11532.png,1,96,96
11533.png,9,96,96
11534.png,3,96,96
11535.png,0,96,96
11536.png,5,96,96
11537.png,6,96,96
11538.png,2,96,96
11539.png,6,96,96
11540.png,3,96,96
11541.png,9,96,96
11542.png,4,96,96
11543.png,1,96,96
11544.png,3,96,96
11545.png,2,96,96
11546.png,1,96,96
11547.png,9,96,96
11548.png,2,96,96
11549.png,9,96,96
11550.png,4,96,96
11551.png,5,96,96
11552.png,9,96,96
11553.png,7,96,96
11554.png,0,96,96
11555.png,9,96,96
11556.png,3,96,96
11557.png,9,96,96
11558.png,1,96,96
11559.png,8,96,96
11560.png,5,96,96
11561.png,7,96,96
11562.png,4,96,96
11563.png,0,96,96
11564.png,3,96,96
11565.png,4,96,96
11566.png,8,96,96
11567.png,4,96,96
11568.png,3,96,96
11569.png,8,96,96
11570.png,7,96,96
11571.png,1,96,96
11572.png,0,96,96
11573.png,4,96,96
11574.png,1,96,96
11575.png,5,96,96
11576.png,8,96,96
11577.png,8,96,96
11578.png,3,96,96
11579.png,1,96,96
11580.png,1,96,96
11581.png,7,96,96
11582.png,4,96,96
11583.png,0,96,96
11584.png,6,96,96
11585.png,1,96,96
11586.png,4,96,96
11587.png,2,96,96
11588.png,6,96,96
11589.png,9,96,96
11590.png,4,96,96
11591.png,8,96,96
11592.png,9,96,96
11593.png,8,96,96
11594.png,9,96,96
11595.png,7,96,96
11596.png,3,96,96
11597.png,9,96,96
11598.png,8,96,96
11599.png,9,96,96
11600.png,5,96,96
11601.png,9,96,96
11602.png,6,96,96
11603.png,5,96,96
11604.png,9,96,96
11605.png,7,96,96
11606.png,2,96,96
11607.png,9,96,96
11608.png,7,96,96
11609.png,6,96,96
11610.png,5,96,96
11611.png,7,96,96
11612.png,0,96,96
11613.png,8,96,96
11614.png,1,96,96
11615.png,0,96,96
11616.png,8,96,96
11617.png,3,96,96
11618.png,0,96,96
11619.png,1,96,96
11620.png,9,96,96
11621.png,7,96,96
11622.png,5,96,96
11623.png,3,96,96
11624.png,5,96,96
11625.png,3,96,96
11626.png,4,96,96
11627.png,8,96,96
11628.png,3,96,96
11629.png,2,96,96
11630.png,2,96,96
11631.png,1,96,96
11632.png,3,96,96
11633.png,0,96,96
11634.png,6,96,96
11635.png,4,96,96
11636.png,5,96,96
11637.png,5,96,96
11638.png,6,96,96
11639.png,3,96,96
11640.png,1,96,96
11641.png,2,96,96
11642.png,0,96,96
11643.png,0,96,96
11644.png,6,96,96
11645.png,1,96,96
11646.png,1,96,96
11647.png,6,96,96
11648.png,7,96,96
11649.png,4,96,96
11650.png,2,96,96
11651.png,6,96,96
11652.png,8,96,96
11653.png,3,96,96
11654.png,6,96,96
11655.png,3,96,96
11656.png,7,96,96
11657.png,6,96,96
11658.png,9,96,96
11659.png,9,96,96
11660.png,9,96,96
11661.png,0,96,96
11662.png,5,96,96
11663.png,1,96,96
11664.png,1,96,96
11665.png,8,96,96
11666.png,2,96,96
11667.png,8,96,96
11668.png,3,96,96
11669.png,7,96,96
11670.png,4,96,96
11671.png,0,96,96
11672.png,6,96,96
11673.png,8,96,96
11674.png,8,96,96
11675.png,6,96,96
11676.png,8,96,96
11677.png,9,96,96
11678.png,9,96,96
11679.png,1,96,96
11680.png,3,96,96
11681.png,9,96,96
11682.png,0,96,96
11683.png,1,96,96
11684.png,2,96,96
11685.png,9,96,96
11686.png,1,96,96
11687.png,6,96,96
11688.png,9,96,96
11689.png,0,96,96
11690.png,6,96,96
11691.png,0,96,96
11692.png,1,96,96
11693.png,8,96,96
11694.png,5,96,96
11695.png,1,96,96
11696.png,1,96,96
11697.png,7,96,96
11698.png,1,96,96
11699.png,6,96,96
11700.png,9,96,96
11701.png,5,96,96
11702.png,1,96,96
11703.png,9,96,96
11704.png,7,96,96
11705.png,2,96,96
11706.png,8,96,96
11707.png,1,96,96
11708.png,1,96,96
11709.png,0,96,96
11710.png,2,96,96
11711.png,6,96,96
11712.png,5,96,96
11713.png,2,96,96
11714.png,3,96,96
11715.png,9,96,96
11716.png,1,96,96
11717.png,9,96,96
11718.png,3,96,96
11719.png,6,96,96
11720.png,9,96,96
11721.png,0,96,96
11722.png,5,96,96
11723.png,5,96,96
11724.png,3,96,96
11725.png,5,96,96
11726.png,6,96,96
11727.png,3,96,96
11728.png,6,96,96
11729.png,6,96,96
11730.png,2,96,96
11731.png,2,96,96
11732.png,0,96,96
11733.png,6,96,96
11734.png,0,96,96
11735.png,5,96,96
11736.png,3,96,96
11737.png,5,96,96
11738.png,3,96,96
11739.png,3,96,96
11740.png,5,96,96
11741.png,7,96,96
11742.png,7,96,96
11743.png,3,96,96
11744.png,1,96,96
11745.png,2,96,96
11746.png,2,96,96
11747.png,9,96,96
11748.png,6,96,96
11749.png,7,96,96
11750.png,1,96,96
11751.png,6,96,96
11752.png,3,96,96
11753.png,5,96,96
11754.png,6,96,96
11755.png,9,96,96
11756.png,6,96,96
11757.png,4,96,96
11758.png,3,96,96
11759.png,4,96,96
11760.png,3,96,96
11761.png,7,96,96
11762.png,0,96,96
11763.png,3,96,96
11764.png,3,96,96
11765.png,4,96,96
11766.png,2,96,96
11767.png,1,96,96
11768.png,0,96,96
11769.png,4,96,96
11770.png,5,96,96
11771.png,9,96,96
11772.png,0,96,96
11773.png,9,96,96
11774.png,9,96,96
11775.png,0,96,96
11776.png,1,96,96
11777.png,9,96,96
11778.png,7,96,96
11779.png,2,96,96
11780.png,6,96,96
11781.png,7,96,96
11782.png,1,96,96
11783.png,0,96,96
11784.png,6,96,96
11785.png,4,96,96
11786.png,9,96,96
11787.png,1,96,96
11788.png,7,96,96
11789.png,2,96,96
11790.png,5,96,96
11791.png,1,96,96
11792.png,6,96,96
11793.png,8,96,96
11794.png,4,96,96
11795.png,5,96,96
11796.png,7,96,96
11797.png,9,96,96
11798.png,8,96,96
11799.png,1,96,96
11800.png,6,96,96
11801.png,9,96,96
11802.png,0,96,96
11803.png,9,96,96
11804.png,1,96,96
11805.png,3,96,96
11806.png,9,96,96
11807.png,4,96,96
11808.png,8,96,96
11809.png,3,96,96
11810.png,4,96,96
11811.png,2,96,96
11812.png,0,96,96
11813.png,2,96,96
11814.png,9,96,96
11815.png,2,96,96
11816.png,2,96,96
11817.png,1,96,96
11818.png,5,96,96
11819.png,5,96,96
11820.png,4,96,96
11821.png,6,96,96
11822.png,1,96,96
11823.png,6,96,96
11824.png,1,96,96
11825.png,2,96,96
11826.png,5,96,96
11827.png,6,96,96
11828.png,9,96,96
11829.png,1,96,96
11830.png,8,96,96
11831.png,1,96,96
11832.png,8,96,96
11833.png,6,96,96
11834.png,9,96,96
11835.png,0,96,96
11836.png,3,96,96
11837.png,7,96,96
11838.png,0,96,96
11839.png,4,96,96
11840.png,7,96,96
11841.png,7,96,96
11842.png,8,96,96
11843.png,2,96,96
11844.png,0,96,96
11845.png,4,96,96
11846.png,7,96,96
11847.png,5,96,96
11848.png,7,96,96
11849.png,0,96,96
11850.png,1,96,96
11851.png,6,96,96
11852.png,5,96,96
11853.png,5,96,96
11854.png,5,96,96
11855.png,3,96,96
11856.png,9,96,96
11857.png,1,96,96
11858.png,3,96,96
11859.png,4,96,96
11860.png,4,96,96
11861.png,5,96,96
11862.png,4,96,96
11863.png,8,96,96
11864.png,3,96,96
11865.png,9,96,96
11866.png,8,96,96
11867.png,7,96,96
11868.png,3,96,96
11869.png,4,96,96
11870.png,7,96,96
11871.png,4,96,96
11872.png,4,96,96
11873.png,2,96,96
11874.png,3,96,96
11875.png,6,96,96
11876.png,9,96,96
11877.png,7,96,96
11878.png,4,96,96
11879.png,0,96,96
11880.png,5,96,96
11881.png,7,96,96
11882.png,2,96,96
11883.png,9,96,96
11884.png,2,96,96
11885.png,2,96,96
11886.png,8,96,96
11887.png,0,96,96
11888.png,4,96,96
11889.png,9,96,96
11890.png,1,96,96
11891.png,2,96,96
11892.png,4,96,96
11893.png,5,96,96
11894.png,3,96,96
11895.png,1,96,96
11896.png,1,96,96
11897.png,0,96,96
11898.png,8,96,96
11899.png,5,96,96
11900.png,8,96,96
11901.png,9,96,96
11902.png,3,96,96
11903.png,6,96,96
11904.png,6,96,96
11905.png,5,96,96
11906.png,8,96,96
11907.png,8,96,96
11908.png,0,96,96
11909.png,7,96,96
11910.png,1,96,96
11911.png,6,96,96
11912.png,0,96,96
11913.png,0,96,96
11914.png,4,96,96
11915.png,2,96,96
11916.png,1,96,96
11917.png,6,96,96
11918.png,9,96,96
11919.png,0,96,96
11920.png,1,96,96
11921.png,2,96,96
11922.png,5,96,96
11923.png,2,96,96
11924.png,5,96,96
11925.png,4,96,96
11926.png,7,96,96
11927.png,4,96,96
11928.png,5,96,96
11929.png,3,96,96
11930.png,4,96,96
11931.png,9,96,96
11932.png,6,96,96
11933.png,5,96,96
11934.png,2,96,96
11935.png,7,96,96
11936.png,2,96,96
11937.png,0,96,96
11938.png,3,96,96
11939.png,0,96,96
11940.png,9,96,96
11941.png,9,96,96
11942.png,8,96,96
11943.png,2,96,96
11944.png,0,96,96
11945.png,4,96,96
11946.png,0,96,96
11947.png,5,96,96
11948.png,8,96,96
11949.png,5,96,96
11950.png,7,96,96
11951.png,7,96,96
11952.png,4,96,96
11953.png,5,96,96
11954.png,1,96,96
11955.png,1,96,96
11956.png,4,96,96
11957.png,4,96,96
11958.png,0,96,96
11959.png,2,96,96
11960.png,3,96,96
11961.png,2,96,96
11962.png,2,96,96
11963.png,0,96,96
11964.png,6,96,96
11965.png,8,96,96
11966.png,1,96,96
11967.png,4,96,96
11968.png,6,96,96
11969.png,3,96,96
11970.png,3,96,96
11971.png,1,96,96
11972.png,1,96,96
11973.png,2,96,96
11974.png,7,96,96
11975.png,0,96,96
11976.png,3,96,96
11977.png,8,96,96
11978.png,8,96,96
11979.png,0,96,96
11980.png,5,96,96
11981.png,6,96,96
11982.png,4,96,96
11983.png,4,96,96
11984.png,9,96,96
11985.png,2,96,96
11986.png,8,96,96
11987.png,6,96,96
11988.png,5,96,96
11989.png,0,96,96
11990.png,7,96,96
11991.png,2,96,96
11992.png,2,96,96
11993.png,8,96,96
11994.png,4,96,96
11995.png,5,96,96
11996.png,7,96,96
11997.png,4,96,96
11998.png,3,96,96
11999.png,6,96,96
12000.png,6,96,96
12001.png,9,96,96
12002.png,9,96,96
12003.png,6,96,96
12004.png,6,96,96
12005.png,5,96,96
12006.png,4,96,96
12007.png,3,96,96
12008.png,9,96,96
12009.png,0,96,96
12010.png,0,96,96
12011.png,9,96,96
12012.png,5,96,96
12013.png,3,96,96
12014.png,6,96,96
12015.png,5,96,96
12016.png,3,96,96
12017.png,6,96,96
12018.png,7,96,96
12019.png,6,96,96
12020.png,8,96,96
12021.png,2,96,96
12022.png,4,96,96
12023.png,7,96,96
12024.png,8,96,96
12025.png,1,96,96
12026.png,4,96,96
12027.png,1,96,96
12028.png,0,96,96
12029.png,0,96,96
12030.png,0,96,96
12031.png,6,96,96
12032.png,3,96,96
12033.png,3,96,96
12034.png,6,96,96
12035.png,9,96,96
12036.png,7,96,96
12037.png,0,96,96
12038.png,1,96,96
12039.png,3,96,96
12040.png,9,96,96
12041.png,8,96,96
12042.png,3,96,96
12043.png,2,96,96
12044.png,2,96,96
12045.png,3,96,96
12046.png,2,96,96
12047.png,1,96,96
12048.png,6,96,96
12049.png,1,96,96
12050.png,3,96,96
12051.png,5,96,96
12052.png,0,96,96
12053.png,5,96,96
12054.png,1,96,96
12055.png,6,96,96
12056.png,0,96,96
12057.png,6,96,96
12058.png,2,96,96
12059.png,4,96,96
12060.png,2,96,96
12061.png,9,96,96
12062.png,0,96,96
12063.png,9,96,96
12064.png,1,96,96
12065.png,8,96,96
12066.png,6,96,96
12067.png,2,96,96
12068.png,5,96,96
12069.png,5,96,96
12070.png,2,96,96
12071.png,1,96,96
12072.png,0,96,96
12073.png,0,96,96
12074.png,2,96,96
12075.png,4,96,96
12076.png,3,96,96
12077.png,6,96,96
12078.png,0,96,96
12079.png,0,96,96
12080.png,1,96,96
12081.png,6,96,96
12082.png,5,96,96
12083.png,0,96,96
12084.png,4,96,96
12085.png,9,96,96
12086.png,9,96,96
12087.png,8,96,96
12088.png,5,96,96
12089.png,5,96,96
12090.png,8,96,96
12091.png,3,96,96
12092.png,8,96,96
12093.png,8,96,96
12094.png,4,96,96
12095.png,0,96,96
12096.png,3,96,96
12097.png,7,96,96
12098.png,5,96,96
12099.png,7,96,96
12100.png,1,96,96
12101.png,6,96,96
12102.png,1,96,96
12103.png,4,96,96
12104.png,9,96,96
12105.png,3,96,96
12106.png,4,96,96
12107.png,2,96,96
12108.png,4,96,96
12109.png,2,96,96
12110.png,4,96,96
12111.png,3,96,96
12112.png,9,96,96
12113.png,3,96,96
12114.png,1,96,96
12115.png,8,96,96
12116.png,9,96,96
12117.png,4,96,96
12118.png,3,96,96
12119.png,5,96,96
12120.png,8,96,96
12121.png,0,96,96
12122.png,6,96,96
12123.png,1,96,96
12124.png,4,96,96
12125.png,8,96,96
12126.png,8,96,96
12127.png,1,96,96
12128.png,8,96,96
12129.png,0,96,96
12130.png,0,96,96
12131.png,0,96,96
12132.png,4,96,96
12133.png,0,96,96
12134.png,4,96,96
12135.png,5,96,96
12136.png,4,96,96
12137.png,2,96,96
12138.png,6,96,96
12139.png,0,96,96
12140.png,2,96,96
12141.png,2,96,96
12142.png,7,96,96
12143.png,4,96,96
12144.png,5,96,96
12145.png,3,96,96
12146.png,6,96,96
12147.png,3,96,96
12148.png,2,96,96
12149.png,0,96,96
12150.png,1,96,96
12151.png,6,96,96
12152.png,9,96,96
12153.png,8,96,96
12154.png,4,96,96
12155.png,3,96,96
12156.png,2,96,96
12157.png,7,96,96
12158.png,1,96,96
12159.png,9,96,96
12160.png,4,96,96
12161.png,2,96,96
12162.png,9,96,96
12163.png,7,96,96
12164.png,1,96,96
12165.png,0,96,96
12166.png,2,96,96
12167.png,1,96,96
12168.png,6,96,96
12169.png,1,96,96
12170.png,1,96,96
12171.png,6,96,96
12172.png,8,96,96
12173.png,2,96,96
12174.png,3,96,96
12175.png,8,96,96
12176.png,8,96,96
12177.png,5,96,96
12178.png,0,96,96
12179.png,4,96,96
12180.png,2,96,96
12181.png,0,96,96
12182.png,9,96,96
12183.png,1,96,96
12184.png,5,96,96
12185.png,1,96,96
12186.png,9,96,96
12187.png,9,96,96
12188.png,2,96,96
12189.png,8,96,96
12190.png,3,96,96
12191.png,2,96,96
12192.png,0,96,96
12193.png,6,96,96
12194.png,8,96,96
12195.png,3,96,96
12196.png,8,96,96
12197.png,8,96,96
12198.png,5,96,96
12199.png,6,96,96
12200.png,2,96,96
12201.png,8,96,96
12202.png,5,96,96
12203.png,6,96,96
12204.png,4,96,96
12205.png,5,96,96
12206.png,8,96,96
12207.png,8,96,96
12208.png,4,96,96
12209.png,0,96,96
12210.png,1,96,96
12211.png,3,96,96
12212.png,2,96,96
12213.png,4,96,96
12214.png,6,96,96
12215.png,3,96,96
12216.png,3,96,96
12217.png,4,96,96
12218.png,6,96,96
12219.png,2,96,96
12220.png,7,96,96
12221.png,6,96,96
12222.png,6,96,96
12223.png,5,96,96
12224.png,4,96,96
12225.png,3,96,96
12226.png,0,96,96
